-0.002805	-0.002676	-0.002544	-0.002409	-0.002272	-0.002133	-0.001993	-0.001851	-0.001708	-0.001566	-0.001422	-0.001279	-0.001135	-0.000992	-0.000850	-0.000709	-0.000568	-0.000429	-0.000291	-0.000155	-0.000019	0.000115	0.000247	0.000377	0.000506	0.000633	0.000759	0.000882	0.001004	0.001123	0.001242	0.001359	0.001474	0.001587	0.001700	0.001809	0.001919	0.002026	0.002131	0.002235	0.002338	0.002439	0.002539	0.002637	0.002734	0.002829	0.002923	0.003016	0.003108	0.003197	0.003285	0.003372	0.003457	0.003540	0.003623	0.003703	0.003782	0.003859	0.003933	0.004006	0.004078	0.004146	0.004213	0.004278	0.004340	0.004399	0.004457	0.004512	0.004564	0.004613	0.004659	0.004702	0.004743	0.004779	0.004813	0.004843	0.004869	0.004892	0.004910	0.004925	0.004936	0.004943	0.004945	0.004943	0.004936	0.004925	0.004910	0.004889	0.004863	0.004832	0.004796	0.004755	0.004709	0.004658	0.004600	0.004538	0.004470	0.004396	0.004317	0.004231	0.004140	0.004043	0.003940	0.003831	0.003717	0.003595	0.003468	0.003336	0.003197	0.003052	0.002902	0.002745	0.002583	0.002415	0.002241	0.002061	0.001876	0.001686	0.001491	0.001289	0.001083	0.000873	0.000658	0.000438	0.000215	-0.000012	-0.000243	-0.000477	-0.000714	-0.000953	-0.001195	-0.001438	-0.001682	-0.001926	-0.002171	-0.002415	-0.002659	-0.002900	-0.003139	-0.003375	-0.003607	-0.003834	-0.004055	-0.004270	-0.004477	-0.004677	-0.004866	-0.005045	-0.005212	-0.005367	-0.005508	-0.005633	-0.005742	-0.005834	-0.005906	-0.005959	-0.005990	-0.005998	-0.005982	-0.005941	-0.005873	-0.005777	-0.005651	-0.005496	-0.005309	-0.005089	-0.004837	-0.004551	-0.004232	-0.003878	-0.003492	-0.003075	-0.002627	-0.002152	-0.001654	-0.001137	-0.000606	-0.000070	0.000462	0.000981	0.001475	0.001928	0.002329	0.002661	0.002912	0.003065	0.003110	0.003033	0.002812	0.002404	0.001715	0.000535	-0.001554	-0.005349	-0.012166	-0.023279	-0.035351	-0.022248	0.102179	0.500129
-0.002683	-0.002544	-0.002402	-0.002256	-0.002108	-0.001959	-0.001808	-0.001655	-0.001501	-0.001346	-0.001191	-0.001036	-0.000881	-0.000726	-0.000573	-0.000420	-0.000268	-0.000116	0.000033	0.000183	0.000330	0.000476	0.000620	0.000763	0.000904	0.001044	0.001183	0.001318	0.001453	0.001586	0.001717	0.001846	0.001974	0.002101	0.002226	0.002350	0.002471	0.002592	0.002711	0.002828	0.002944	0.003059	0.003172	0.003285	0.003396	0.003505	0.003613	0.003719	0.003825	0.003929	0.004031	0.004133	0.004232	0.004331	0.004427	0.004522	0.004616	0.004708	0.004798	0.004887	0.004974	0.005059	0.005142	0.005223	0.005301	0.005378	0.005452	0.005524	0.005594	0.005661	0.005725	0.005788	0.005846	0.005902	0.005956	0.006006	0.006053	0.006097	0.006136	0.006174	0.006207	0.006237	0.006263	0.006286	0.006304	0.006319	0.006330	0.006337	0.006339	0.006337	0.006332	0.006322	0.006308	0.006289	0.006266	0.006239	0.006207	0.006171	0.006131	0.006086	0.006037	0.005983	0.005925	0.005862	0.005796	0.005725	0.005650	0.005571	0.005488	0.005401	0.005310	0.005215	0.005118	0.005017	0.004912	0.004805	0.004694	0.004581	0.004466	0.004349	0.004230	0.004110	0.003990	0.003867	0.003745	0.003623	0.003501	0.003381	0.003262	0.003145	0.003031	0.002921	0.002814	0.002713	0.002617	0.002528	0.002446	0.002372	0.002308	0.002253	0.002211	0.002180	0.002165	0.002164	0.002179	0.002212	0.002264	0.002338	0.002433	0.002553	0.002698	0.002872	0.003076	0.003310	0.003579	0.003882	0.004225	0.004608	0.005034	0.005504	0.006023	0.006593	0.007215	0.007893	0.008632	0.009432	0.010297	0.011231	0.012237	0.013318	0.014479	0.015721	0.017050	0.018467	0.019977	0.021585	0.023292	0.025105	0.027028	0.029067	0.031231	0.033531	0.035983	0.038609	0.041442	0.044526	0.047924	0.051715	0.056005	0.060925	0.066634	0.073331	0.081314	0.091172	0.104349	0.124753	0.163165	0.248294	0.442898	0.839936
-0.002562	-0.002413	-0.002259	-0.002103	-0.001944	-0.001784	-0.001621	-0.001457	-0.001292	-0.001127	-0.000959	-0.000793	-0.000627	-0.000461	-0.000295	-0.000130	0.000035	0.000198	0.000360	0.000521	0.000681	0.000839	0.000996	0.001151	0.001305	0.001457	0.001608	0.001757	0.001904	0.002050	0.002195	0.002337	0.002478	0.002618	0.002756	0.002893	0.003027	0.003161	0.003294	0.003425	0.003554	0.003683	0.003810	0.003936	0.004060	0.004183	0.004305	0.004426	0.004545	0.004663	0.004780	0.004896	0.005010	0.005123	0.005235	0.005345	0.005453	0.005561	0.005666	0.005771	0.005873	0.005974	0.006073	0.006170	0.006266	0.006359	0.006451	0.006540	0.006627	0.006712	0.006795	0.006875	0.006953	0.007029	0.007101	0.007172	0.007239	0.007303	0.007365	0.007425	0.007480	0.007534	0.007583	0.007631	0.007674	0.007716	0.007752	0.007787	0.007817	0.007845	0.007869	0.007890	0.007908	0.007923	0.007934	0.007942	0.007947	0.007949	0.007947	0.007943	0.007935	0.007925	0.007912	0.007896	0.007878	0.007856	0.007833	0.007808	0.007780	0.007751	0.007720	0.007687	0.007654	0.007620	0.007584	0.007548	0.007513	0.007478	0.007444	0.007409	0.007377	0.007348	0.007320	0.007294	0.007273	0.007256	0.007243	0.007236	0.007234	0.007239	0.007252	0.007274	0.007305	0.007346	0.007398	0.007463	0.007541	0.007635	0.007744	0.007871	0.008016	0.008182	0.008369	0.008580	0.008817	0.009080	0.009373	0.009696	0.010053	0.010446	0.010876	0.011347	0.011861	0.012420	0.013028	0.013687	0.014400	0.015172	0.016005	0.016903	0.017870	0.018909	0.020027	0.021226	0.022512	0.023890	0.025366	0.026945	0.028635	0.030442	0.032374	0.034437	0.036642	0.038999	0.041517	0.044209	0.047088	0.050171	0.053475	0.057025	0.060846	0.064977	0.069458	0.074352	0.079731	0.085698	0.092382	0.099955	0.108633	0.118704	0.130549	0.144709	0.162052	0.184199	0.214473	0.259864	0.334372	0.463305	0.684360	1.036321
-0.002442	-0.002281	-0.002117	-0.001950	-0.001780	-0.001608	-0.001435	-0.001259	-0.001083	-0.000906	-0.000727	-0.000550	-0.000371	-0.000193	-0.000015	0.000162	0.000338	0.000514	0.000689	0.000862	0.001034	0.001204	0.001374	0.001542	0.001708	0.001873	0.002037	0.002198	0.002358	0.002518	0.002674	0.002830	0.002985	0.003137	0.003288	0.003439	0.003586	0.003734	0.003880	0.004024	0.004167	0.004309	0.004450	0.004590	0.004727	0.004865	0.005001	0.005135	0.005269	0.005401	0.005533	0.005663	0.005791	0.005919	0.006045	0.006170	0.006294	0.006416	0.006538	0.006657	0.006775	0.006892	0.007007	0.007121	0.007232	0.007343	0.007450	0.007557	0.007662	0.007765	0.007866	0.007965	0.008061	0.008156	0.008249	0.008339	0.008426	0.008513	0.008595	0.008677	0.008756	0.008832	0.008906	0.008977	0.009046	0.009112	0.009176	0.009238	0.009297	0.009354	0.009409	0.009460	0.009510	0.009557	0.009604	0.009647	0.009688	0.009727	0.009765	0.009800	0.009835	0.009868	0.009900	0.009930	0.009959	0.009988	0.010017	0.010045	0.010073	0.010101	0.010130	0.010159	0.010189	0.010221	0.010255	0.010291	0.010330	0.010372	0.010418	0.010467	0.010521	0.010580	0.010645	0.010718	0.010796	0.010883	0.010978	0.011084	0.011198	0.011325	0.011465	0.011617	0.011783	0.011967	0.012167	0.012384	0.012622	0.012880	0.013161	0.013467	0.013799	0.014159	0.014549	0.014971	0.015426	0.015919	0.016450	0.017022	0.017638	0.018300	0.019013	0.019778	0.020599	0.021480	0.022424	0.023435	0.024516	0.025674	0.026910	0.028232	0.029643	0.031149	0.032757	0.034472	0.036301	0.038252	0.040333	0.042551	0.044919	0.047444	0.050139	0.053015	0.056088	0.059371	0.062885	0.066647	0.070681	0.075012	0.079675	0.084706	0.090149	0.096064	0.102520	0.109609	0.117444	0.126175	0.135989	0.147131	0.159916	0.174753	0.192196	0.213035	0.238535	0.270929	0.314421	0.376677	0.470028	0.610337	0.812437	1.084386
-0.002322	-0.002150	-0.001976	-0.001798	-0.001616	-0.001433	-0.001248	-0.001061	-0.000873	-0.000685	-0.000494	-0.000305	-0.000115	0.000076	0.000266	0.000455	0.000643	0.000831	0.001018	0.001204	0.001388	0.001572	0.001754	0.001934	0.002113	0.002291	0.002468	0.002642	0.002815	0.002987	0.003157	0.003326	0.003493	0.003659	0.003823	0.003987	0.004148	0.004309	0.004468	0.004626	0.004783	0.004939	0.005093	0.005246	0.005398	0.005549	0.005699	0.005848	0.005996	0.006142	0.006288	0.006432	0.006576	0.006717	0.006859	0.006998	0.007137	0.007275	0.007411	0.007546	0.007680	0.007812	0.007943	0.008073	0.008202	0.008328	0.008453	0.008577	0.008700	0.008820	0.008939	0.009056	0.009172	0.009285	0.009398	0.009507	0.009616	0.009723	0.009828	0.009931	0.010032	0.010131	0.010229	0.010325	0.010419	0.010511	0.010602	0.010690	0.010778	0.010864	0.010948	0.011031	0.011113	0.011194	0.011273	0.011351	0.011429	0.011506	0.011583	0.011658	0.011734	0.011810	0.011887	0.011964	0.012041	0.012119	0.012199	0.012281	0.012364	0.012449	0.012537	0.012627	0.012723	0.012821	0.012923	0.013031	0.013143	0.013261	0.013386	0.013518	0.013658	0.013807	0.013964	0.014132	0.014310	0.014501	0.014703	0.014920	0.015151	0.015398	0.015662	0.015945	0.016246	0.016570	0.016915	0.017284	0.017680	0.018102	0.018554	0.019037	0.019554	0.020106	0.020696	0.021326	0.021999	0.022717	0.023483	0.024301	0.025174	0.026104	0.027095	0.028152	0.029278	0.030477	0.031752	0.033111	0.034556	0.036094	0.037729	0.039469	0.041318	0.043286	0.045377	0.047602	0.049967	0.052484	0.055161	0.058011	0.061044	0.064276	0.067722	0.071398	0.075323	0.079517	0.084005	0.088814	0.093975	0.099525	0.105506	0.111970	0.118979	0.126607	0.134949	0.144121	0.154269	0.165581	0.178289	0.192694	0.209175	0.228227	0.250509	0.276961	0.309032	0.349149	0.401433	0.472258	0.569321	0.698378	0.860594	1.053628
-0.002202	-0.002020	-0.001834	-0.001644	-0.001452	-0.001257	-0.001060	-0.000862	-0.000662	-0.000462	-0.000261	-0.000058	0.000144	0.000346	0.000548	0.000749	0.000950	0.001151	0.001350	0.001548	0.001745	0.001941	0.002136	0.002329	0.002521	0.002711	0.002901	0.003088	0.003274	0.003459	0.003642	0.003824	0.004005	0.004184	0.004362	0.004538	0.004713	0.004888	0.005060	0.005232	0.005401	0.005572	0.005739	0.005906	0.006072	0.006237	0.006401	0.006564	0.006725	0.006886	0.007045	0.007204	0.007362	0.007519	0.007675	0.007829	0.007983	0.008135	0.008287	0.008437	0.008587	0.008735	0.008882	0.009027	0.009172	0.009315	0.009458	0.009599	0.009738	0.009877	0.010014	0.010149	0.010284	0.010416	0.010548	0.010677	0.010807	0.010935	0.011061	0.011186	0.011309	0.011432	0.011553	0.011673	0.011792	0.011910	0.012027	0.012144	0.012258	0.012373	0.012488	0.012602	0.012715	0.012828	0.012942	0.013055	0.013169	0.013284	0.013399	0.013515	0.013632	0.013752	0.013872	0.013995	0.014121	0.014248	0.014379	0.014513	0.014651	0.014793	0.014940	0.015092	0.015251	0.015414	0.015584	0.015763	0.015949	0.016144	0.016348	0.016562	0.016786	0.017024	0.017272	0.017535	0.017812	0.018104	0.018414	0.018741	0.019086	0.019453	0.019841	0.020252	0.020687	0.021149	0.021639	0.022159	0.022710	0.023294	0.023915	0.024573	0.025272	0.026014	0.026802	0.027638	0.028525	0.029467	0.030466	0.031526	0.032652	0.033846	0.035113	0.036456	0.037882	0.039394	0.040997	0.042698	0.044502	0.046414	0.048443	0.050594	0.052876	0.055296	0.057863	0.060589	0.063482	0.066552	0.069815	0.073284	0.076972	0.080896	0.085077	0.089534	0.094290	0.099370	0.104807	0.110631	0.116882	0.123605	0.130853	0.138688	0.147183	0.156433	0.166545	0.177657	0.189939	0.203601	0.218910	0.236196	0.255877	0.278487	0.304726	0.335570	0.372461	0.417639	0.474459	0.547067	0.638551	0.748704	0.874598	1.012653
-0.002083	-0.001890	-0.001692	-0.001492	-0.001288	-0.001082	-0.000873	-0.000664	-0.000452	-0.000239	-0.000026	0.000189	0.000402	0.000617	0.000832	0.001045	0.001258	0.001471	0.001683	0.001894	0.002103	0.002312	0.002519	0.002725	0.002931	0.003134	0.003336	0.003537	0.003736	0.003934	0.004130	0.004326	0.004519	0.004711	0.004902	0.005093	0.005281	0.005468	0.005654	0.005839	0.006024	0.006206	0.006388	0.006569	0.006748	0.006927	0.007105	0.007281	0.007457	0.007632	0.007806	0.007979	0.008151	0.008323	0.008493	0.008662	0.008830	0.008998	0.009165	0.009331	0.009495	0.009659	0.009822	0.009984	0.010145	0.010306	0.010463	0.010622	0.010779	0.010933	0.011089	0.011243	0.011396	0.011548	0.011699	0.011849	0.011998	0.012146	0.012294	0.012441	0.012587	0.012732	0.012876	0.013022	0.013165	0.013309	0.013452	0.013596	0.013739	0.013883	0.014027	0.014171	0.014317	0.014463	0.014610	0.014759	0.014908	0.015060	0.015214	0.015370	0.015528	0.015690	0.015855	0.016023	0.016196	0.016373	0.016554	0.016741	0.016934	0.017132	0.017338	0.017550	0.017771	0.018000	0.018239	0.018486	0.018745	0.019016	0.019298	0.019594	0.019903	0.020226	0.020565	0.020923	0.021298	0.021692	0.022107	0.022542	0.023002	0.023486	0.023997	0.024535	0.025102	0.025701	0.026333	0.027001	0.027706	0.028450	0.029237	0.030069	0.030948	0.031877	0.032859	0.033898	0.034996	0.036158	0.037386	0.038686	0.040060	0.041513	0.043051	0.044677	0.046398	0.048218	0.050144	0.052180	0.054336	0.056618	0.059031	0.061587	0.064293	0.067157	0.070192	0.073407	0.076815	0.080430	0.084265	0.088336	0.092663	0.097262	0.102158	0.107373	0.112934	0.118872	0.125222	0.132022	0.139318	0.147161	0.155611	0.164741	0.174633	0.185392	0.197138	0.210023	0.224230	0.239985	0.257566	0.277318	0.299664	0.325138	0.354421	0.388427	0.428435	0.476254	0.534189	0.604290	0.686840	0.779919	0.880789	0.986320
-0.001965	-0.001760	-0.001552	-0.001339	-0.001124	-0.000907	-0.000686	-0.000464	-0.000241	-0.000016	0.000210	0.000436	0.000662	0.000890	0.001116	0.001342	0.001568	0.001794	0.002018	0.002241	0.002464	0.002685	0.002906	0.003125	0.003342	0.003559	0.003774	0.003988	0.004200	0.004411	0.004621	0.004829	0.005036	0.005241	0.005446	0.005649	0.005851	0.006052	0.006252	0.006450	0.006648	0.006844	0.007040	0.007233	0.007428	0.007620	0.007811	0.008002	0.008192	0.008381	0.008569	0.008756	0.008943	0.009128	0.009313	0.009497	0.009681	0.009863	0.010045	0.010226	0.010406	0.010585	0.010764	0.010943	0.011119	0.011295	0.011471	0.011646	0.011820	0.011993	0.012166	0.012337	0.012510	0.012680	0.012851	0.013020	0.013190	0.013359	0.013528	0.013696	0.013864	0.014032	0.014201	0.014370	0.014538	0.014707	0.014877	0.015047	0.015219	0.015391	0.015565	0.015740	0.015917	0.016094	0.016275	0.016458	0.016644	0.016833	0.017025	0.017220	0.017420	0.017624	0.017833	0.018046	0.018266	0.018492	0.018723	0.018962	0.019209	0.019463	0.019727	0.019999	0.020283	0.020576	0.020882	0.021200	0.021530	0.021875	0.022235	0.022610	0.023002	0.023413	0.023842	0.024292	0.024764	0.025258	0.025777	0.026321	0.026892	0.027492	0.028123	0.028786	0.029484	0.030218	0.030991	0.031805	0.032661	0.033564	0.034514	0.035516	0.036572	0.037685	0.038859	0.040098	0.041403	0.042781	0.044235	0.045768	0.047388	0.049096	0.050899	0.052803	0.054813	0.056935	0.059177	0.061544	0.064045	0.066687	0.069478	0.072429	0.075549	0.078848	0.082338	0.086032	0.089943	0.094086	0.098478	0.103137	0.108082	0.113335	0.118922	0.124868	0.131205	0.137966	0.145191	0.152922	0.161208	0.170109	0.179690	0.190027	0.201214	0.213359	0.226592	0.241069	0.256979	0.274553	0.294069	0.315863	0.340343	0.368008	0.399471	0.435519	0.477177	0.525735	0.582537	0.648258	0.722143	0.802483	0.887292	0.973854
-0.001848	-0.001631	-0.001411	-0.001187	-0.000961	-0.000731	-0.000498	-0.000265	-0.000029	0.000207	0.000446	0.000684	0.000923	0.001162	0.001402	0.001641	0.001879	0.002117	0.002354	0.002590	0.002826	0.003060	0.003293	0.003525	0.003756	0.003986	0.004214	0.004441	0.004666	0.004890	0.005113	0.005335	0.005555	0.005774	0.005991	0.006209	0.006424	0.006638	0.006851	0.007064	0.007275	0.007485	0.007694	0.007902	0.008109	0.008315	0.008521	0.008725	0.008929	0.009132	0.009334	0.009536	0.009736	0.009936	0.010136	0.010334	0.010533	0.010730	0.010927	0.011123	0.011318	0.011513	0.011707	0.011901	0.012094	0.012287	0.012479	0.012671	0.012862	0.013053	0.013243	0.013434	0.013623	0.013813	0.014002	0.014192	0.014382	0.014571	0.014761	0.014950	0.015141	0.015332	0.015524	0.015716	0.015910	0.016104	0.016300	0.016497	0.016696	0.016897	0.017099	0.017305	0.017513	0.017724	0.017937	0.018155	0.018377	0.018602	0.018832	0.019067	0.019307	0.019553	0.019805	0.020063	0.020329	0.020602	0.020884	0.021175	0.021475	0.021785	0.022107	0.022439	0.022784	0.023141	0.023512	0.023898	0.024301	0.024719	0.025155	0.025610	0.026085	0.026581	0.027099	0.027640	0.028207	0.028800	0.029421	0.030072	0.030753	0.031467	0.032217	0.033004	0.033830	0.034697	0.035608	0.036565	0.037571	0.038628	0.039739	0.040908	0.042138	0.043433	0.044794	0.046229	0.047738	0.049328	0.051002	0.052766	0.054625	0.056583	0.058647	0.060823	0.063115	0.065533	0.068084	0.070773	0.073610	0.076605	0.079765	0.083101	0.086625	0.090348	0.094281	0.098440	0.102840	0.107496	0.112428	0.117654	0.123196	0.129079	0.135330	0.141977	0.149056	0.156601	0.164656	0.173266	0.182486	0.192377	0.203008	0.214462	0.226834	0.240237	0.254800	0.270683	0.288073	0.307194	0.328313	0.351747	0.377865	0.407110	0.439999	0.477157	0.519332	0.567358	0.621902	0.682975	0.749704	0.820873	0.894963	0.969712
-0.001731	-0.001503	-0.001271	-0.001036	-0.000797	-0.000555	-0.000311	-0.000065	0.000182	0.000432	0.000682	0.000933	0.001185	0.001437	0.001688	0.001940	0.002191	0.002442	0.002692	0.002941	0.003189	0.003437	0.003683	0.003928	0.004172	0.004415	0.004656	0.004896	0.005135	0.005372	0.005609	0.005844	0.006077	0.006309	0.006540	0.006770	0.006999	0.007227	0.007454	0.007679	0.007904	0.008128	0.008350	0.008572	0.008793	0.009013	0.009232	0.009451	0.009668	0.009885	0.010102	0.010317	0.010532	0.010746	0.010961	0.011173	0.011386	0.011598	0.011810	0.012021	0.012232	0.012442	0.012652	0.012861	0.013071	0.013279	0.013488	0.013696	0.013905	0.014113	0.014321	0.014529	0.014737	0.014946	0.015154	0.015363	0.015572	0.015783	0.015993	0.016205	0.016417	0.016631	0.016846	0.017061	0.017279	0.017499	0.017721	0.017944	0.018171	0.018400	0.018632	0.018867	0.019107	0.019349	0.019596	0.019848	0.020104	0.020366	0.020633	0.020907	0.021187	0.021475	0.021769	0.022073	0.022385	0.022706	0.023037	0.023379	0.023732	0.024096	0.024474	0.024865	0.025271	0.025691	0.026128	0.026581	0.027054	0.027545	0.028057	0.028590	0.029146	0.029725	0.030331	0.030963	0.031623	0.032313	0.033035	0.033789	0.034580	0.035408	0.036274	0.037182	0.038134	0.039131	0.040178	0.041275	0.042428	0.043637	0.044906	0.046240	0.047639	0.049112	0.050657	0.052283	0.053992	0.055790	0.057680	0.059669	0.061761	0.063963	0.066282	0.068722	0.071292	0.073999	0.076850	0.079854	0.083020	0.086358	0.089876	0.093588	0.097504	0.101637	0.106000	0.110610	0.115482	0.120633	0.126085	0.131857	0.137973	0.144460	0.151345	0.158661	0.166444	0.174731	0.183567	0.193003	0.203094	0.213903	0.225504	0.237978	0.251422	0.265949	0.281688	0.298793	0.317444	0.337852	0.360265	0.384969	0.412288	0.442590	0.476287	0.513845	0.555773	0.602571	0.654520	0.711392	0.772442	0.836792	0.903219	0.969961
