0.002071	0.002111	0.002148	0.002182	0.002210	0.002232	0.002246	0.002252	0.002248	0.002231	0.002201	0.002156	0.002094	0.002014	0.001913	0.001792	0.001649	0.001484	0.001297	0.001089	0.000859	0.000609	0.000342	0.000058	-0.000239	-0.000547	-0.000863	-0.001183	-0.001506	-0.001826	-0.002142	-0.002449	-0.002745	-0.003026	-0.003290	-0.003534	-0.003755	-0.003953	-0.004124	-0.004268	-0.004384	-0.004471	-0.004529	-0.004557	-0.004557	-0.004529	-0.004475	-0.004395	-0.004293	-0.004169	-0.004027	-0.003870	-0.003700	-0.003521	-0.003336	-0.003147	-0.002958	-0.002772	-0.002591	-0.002418	-0.002255	-0.002104	-0.001966	-0.001842	-0.001732	-0.001637	-0.001558	-0.001493	-0.001442	-0.001404	-0.001378	-0.001364	-0.001361	-0.001366	-0.001379	-0.001399	-0.001425	-0.001456	-0.001489	-0.001526	-0.001564	-0.001602	-0.001641	-0.001678	-0.001714	-0.001748	-0.001780	-0.001809	-0.001836	-0.001860	-0.001882	-0.001903	-0.001922	-0.001942	-0.001963	-0.001986	-0.002010	-0.002036	-0.002065	-0.002095
0.002167	0.002206	0.002241	0.002272	0.002297	0.002315	0.002325	0.002324	0.002313	0.002288	0.002248	0.002191	0.002116	0.002022	0.001906	0.001768	0.001607	0.001423	0.001216	0.000986	0.000735	0.000463	0.000173	-0.000133	-0.000453	-0.000784	-0.001123	-0.001466	-0.001810	-0.002151	-0.002486	-0.002812	-0.003126	-0.003424	-0.003703	-0.003961	-0.004196	-0.004404	-0.004586	-0.004738	-0.004861	-0.004953	-0.005014	-0.005043	-0.005042	-0.005012	-0.004952	-0.004866	-0.004754	-0.004619	-0.004464	-0.004292	-0.004105	-0.003906	-0.003700	-0.003490	-0.003278	-0.003068	-0.002863	-0.002666	-0.002479	-0.002303	-0.002142	-0.001995	-0.001864	-0.001749	-0.001650	-0.001568	-0.001501	-0.001449	-0.001411	-0.001385	-0.001372	-0.001369	-0.001375	-0.001389	-0.001410	-0.001437	-0.001468	-0.001502	-0.001539	-0.001576	-0.001614	-0.001652	-0.001688	-0.001723	-0.001755	-0.001785	-0.001812	-0.001837	-0.001860	-0.001881	-0.001901	-0.001921	-0.001943	-0.001966	-0.001991	-0.002018	-0.002048	-0.002080
0.002265	0.002302	0.002336	0.002363	0.002385	0.002398	0.002402	0.002394	0.002375	0.002340	0.002289	0.002221	0.002132	0.002022	0.001890	0.001734	0.001554	0.001350	0.001122	0.000870	0.000596	0.000301	-0.000013	-0.000343	-0.000687	-0.001041	-0.001402	-0.001768	-0.002134	-0.002497	-0.002852	-0.003198	-0.003530	-0.003845	-0.004140	-0.004413	-0.004661	-0.004882	-0.005073	-0.005235	-0.005365	-0.005462	-0.005527	-0.005558	-0.005557	-0.005524	-0.005461	-0.005368	-0.005248	-0.005102	-0.004935	-0.004747	-0.004543	-0.004326	-0.004099	-0.003866	-0.003631	-0.003396	-0.003166	-0.002943	-0.002730	-0.002529	-0.002342	-0.002170	-0.002016	-0.001879	-0.001760	-0.001658	-0.001573	-0.001505	-0.001453	-0.001415	-0.001390	-0.001378	-0.001376	-0.001383	-0.001399	-0.001421	-0.001448	-0.001480	-0.001514	-0.001551	-0.001588	-0.001625	-0.001662	-0.001697	-0.001730	-0.001760	-0.001788	-0.001813	-0.001837	-0.001858	-0.001879	-0.001900	-0.001922	-0.001946	-0.001972	-0.002000	-0.002031	-0.002065
0.002364	0.002400	0.002431	0.002455	0.002472	0.002480	0.002477	0.002462	0.002433	0.002388	0.002326	0.002243	0.002140	0.002014	0.001864	0.001689	0.001489	0.001264	0.001014	0.000739	0.000441	0.000122	-0.000216	-0.000570	-0.000938	-0.001316	-0.001702	-0.002090	-0.002479	-0.002863	-0.003240	-0.003605	-0.003956	-0.004289	-0.004600	-0.004888	-0.005150	-0.005383	-0.005586	-0.005757	-0.005895	-0.005998	-0.006067	-0.006102	-0.006102	-0.006068	-0.006001	-0.005902	-0.005774	-0.005619	-0.005439	-0.005237	-0.005016	-0.004780	-0.004532	-0.004277	-0.004017	-0.003757	-0.003501	-0.003250	-0.003010	-0.002782	-0.002568	-0.002371	-0.002191	-0.002030	-0.001888	-0.001765	-0.001661	-0.001575	-0.001507	-0.001454	-0.001417	-0.001394	-0.001382	-0.001382	-0.001391	-0.001407	-0.001430	-0.001459	-0.001491	-0.001525	-0.001562	-0.001599	-0.001635	-0.001670	-0.001704	-0.001735	-0.001763	-0.001789	-0.001813	-0.001835	-0.001856	-0.001878	-0.001900	-0.001925	-0.001951	-0.001981	-0.002014	-0.002049
0.002466	0.002500	0.002527	0.002548	0.002559	0.002561	0.002551	0.002527	0.002488	0.002432	0.002356	0.002260	0.002140	0.001997	0.001828	0.001634	0.001413	0.001165	0.000892	0.000593	0.000271	-0.000072	-0.000435	-0.000814	-0.001207	-0.001610	-0.002020	-0.002432	-0.002844	-0.003250	-0.003648	-0.004034	-0.004404	-0.004754	-0.005083	-0.005387	-0.005663	-0.005909	-0.006123	-0.006304	-0.006450	-0.006561	-0.006635	-0.006673	-0.006675	-0.006640	-0.006571	-0.006468	-0.006333	-0.006169	-0.005977	-0.005761	-0.005524	-0.005269	-0.005001	-0.004723	-0.004439	-0.004153	-0.003869	-0.003591	-0.003322	-0.003065	-0.002822	-0.002597	-0.002390	-0.002203	-0.002036	-0.001890	-0.001764	-0.001659	-0.001573	-0.001504	-0.001453	-0.001417	-0.001395	-0.001386	-0.001387	-0.001397	-0.001415	-0.001439	-0.001468	-0.001501	-0.001536	-0.001572	-0.001608	-0.001643	-0.001677	-0.001708	-0.001738	-0.001764	-0.001789	-0.001811	-0.001833	-0.001855	-0.001878	-0.001903	-0.001931	-0.001961	-0.001995	-0.002032
0.002569	0.002600	0.002624	0.002639	0.002645	0.002640	0.002622	0.002589	0.002539	0.002470	0.002381	0.002269	0.002132	0.001971	0.001783	0.001567	0.001324	0.001054	0.000756	0.000433	0.000086	-0.000283	-0.000671	-0.001076	-0.001494	-0.001922	-0.002357	-0.002793	-0.003228	-0.003657	-0.004076	-0.004483	-0.004872	-0.005241	-0.005587	-0.005907	-0.006198	-0.006457	-0.006684	-0.006875	-0.007031	-0.007149	-0.007230	-0.007272	-0.007276	-0.007242	-0.007171	-0.007065	-0.006924	-0.006751	-0.006549	-0.006320	-0.006067	-0.005795	-0.005506	-0.005205	-0.004896	-0.004584	-0.004273	-0.003965	-0.003667	-0.003379	-0.003107	-0.002852	-0.002616	-0.002400	-0.002207	-0.002035	-0.001886	-0.001759	-0.001653	-0.001567	-0.001500	-0.001450	-0.001415	-0.001395	-0.001388	-0.001391	-0.001403	-0.001422	-0.001448	-0.001478	-0.001511	-0.001546	-0.001581	-0.001616	-0.001650	-0.001682	-0.001712	-0.001739	-0.001764	-0.001787	-0.001809	-0.001831	-0.001855	-0.001881	-0.001909	-0.001941	-0.001977	-0.002015
0.002673	0.002701	0.002720	0.002731	0.002730	0.002717	0.002690	0.002646	0.002585	0.002502	0.002398	0.002270	0.002116	0.001935	0.001726	0.001489	0.001223	0.000929	0.000607	0.000259	-0.000114	-0.000509	-0.000923	-0.001354	-0.001798	-0.002252	-0.002711	-0.003172	-0.003631	-0.004082	-0.004524	-0.004951	-0.005360	-0.005749	-0.006112	-0.006448	-0.006754	-0.007027	-0.007266	-0.007469	-0.007635	-0.007761	-0.007849	-0.007896	-0.007904	-0.007872	-0.007800	-0.007691	-0.007546	-0.007366	-0.007154	-0.006913	-0.006646	-0.006356	-0.006047	-0.005725	-0.005391	-0.005053	-0.004713	-0.004376	-0.004046	-0.003728	-0.003424	-0.003137	-0.002870	-0.002624	-0.002402	-0.002203	-0.002028	-0.001877	-0.001749	-0.001643	-0.001558	-0.001492	-0.001444	-0.001412	-0.001395	-0.001389	-0.001394	-0.001408	-0.001429	-0.001456	-0.001487	-0.001520	-0.001554	-0.001589	-0.001623	-0.001655	-0.001685	-0.001713	-0.001738	-0.001762	-0.001784	-0.001807	-0.001831	-0.001858	-0.001887	-0.001920	-0.001957	-0.001998
0.002778	0.002802	0.002817	0.002821	0.002813	0.002792	0.002755	0.002700	0.002625	0.002529	0.002409	0.002263	0.002090	0.001889	0.001659	0.001399	0.001110	0.000791	0.000444	0.000070	-0.000329	-0.000750	-0.001191	-0.001649	-0.002119	-0.002599	-0.003083	-0.003569	-0.004051	-0.004527	-0.004990	-0.005439	-0.005868	-0.006275	-0.006656	-0.007009	-0.007331	-0.007618	-0.007870	-0.008085	-0.008261	-0.008397	-0.008492	-0.008545	-0.008557	-0.008528	-0.008458	-0.008347	-0.008198	-0.008013	-0.007793	-0.007540	-0.007260	-0.006953	-0.006626	-0.006281	-0.005924	-0.005559	-0.005191	-0.004824	-0.004463	-0.004112	-0.003774	-0.003455	-0.003155	-0.002877	-0.002623	-0.002395	-0.002192	-0.002015	-0.001863	-0.001735	-0.001630	-0.001547	-0.001483	-0.001438	-0.001408	-0.001393	-0.001390	-0.001397	-0.001413	-0.001436	-0.001464	-0.001495	-0.001528	-0.001562	-0.001596	-0.001628	-0.001658	-0.001686	-0.001712	-0.001736	-0.001759	-0.001782	-0.001807	-0.001834	-0.001864	-0.001899	-0.001937	-0.001980
0.002883	0.002903	0.002912	0.002910	0.002894	0.002863	0.002816	0.002749	0.002660	0.002549	0.002412	0.002248	0.002055	0.001833	0.001581	0.001298	0.000984	0.000640	0.000268	-0.000133	-0.000558	-0.001006	-0.001474	-0.001959	-0.002456	-0.002962	-0.003472	-0.003983	-0.004489	-0.004988	-0.005474	-0.005944	-0.006394	-0.006820	-0.007219	-0.007589	-0.007926	-0.008229	-0.008495	-0.008722	-0.008909	-0.009054	-0.009157	-0.009218	-0.009236	-0.009210	-0.009142	-0.009031	-0.008880	-0.008690	-0.008463	-0.008201	-0.007908	-0.007587	-0.007241	-0.006876	-0.006496	-0.006104	-0.005708	-0.005310	-0.004917	-0.004533	-0.004161	-0.003807	-0.003472	-0.003161	-0.002874	-0.002613	-0.002380	-0.002174	-0.001996	-0.001844	-0.001717	-0.001614	-0.001533	-0.001472	-0.001430	-0.001403	-0.001391	-0.001391	-0.001401	-0.001418	-0.001442	-0.001471	-0.001503	-0.001535	-0.001569	-0.001601	-0.001631	-0.001660	-0.001686	-0.001710	-0.001734	-0.001757	-0.001782	-0.001810	-0.001841	-0.001876	-0.001916	-0.001961
0.002988	0.003003	0.003006	0.002997	0.002972	0.002932	0.002872	0.002792	0.002689	0.002561	0.002407	0.002224	0.002011	0.001768	0.001493	0.001186	0.000847	0.000478	0.000078	-0.000348	-0.000801	-0.001277	-0.001772	-0.002284	-0.002808	-0.003340	-0.003877	-0.004413	-0.004944	-0.005466	-0.005975	-0.006467	-0.006937	-0.007383	-0.007800	-0.008187	-0.008541	-0.008858	-0.009138	-0.009378	-0.009576	-0.009732	-0.009845	-0.009913	-0.009937	-0.009916	-0.009851	-0.009742	-0.009590	-0.009397	-0.009164	-0.008894	-0.008590	-0.008255	-0.007893	-0.007508	-0.007105	-0.006689	-0.006264	-0.005837	-0.005411	-0.004993	-0.004586	-0.004195	-0.003825	-0.003477	-0.003155	-0.002860	-0.002594	-0.002358	-0.002150	-0.001972	-0.001820	-0.001695	-0.001595	-0.001517	-0.001460	-0.001421	-0.001398	-0.001389	-0.001391	-0.001403	-0.001423	-0.001449	-0.001478	-0.001509	-0.001542	-0.001573	-0.001604	-0.001632	-0.001659	-0.001684	-0.001707	-0.001731	-0.001757	-0.001785	-0.001817	-0.001854	-0.001895	-0.001942
